,Unnamed: 0,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_sigma5d_max,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,radial_velocity,radial_velocity_error,l,b,fidelity_v2,X,Y,Z,v_a_lsr,v_d_lsr,U,V,W,mag_abs_g,bp_rp,g_rp,region,cluster_label_group_0,cluster_label_group_1,cluster_label_group_2,cluster_label_group_3,cluster_label_group_4,cluster_label_group_5,cluster_label_group_6,cluster_label_group_7,cluster_label_group_8,cluster_label_group_9
99853,99853,3218386258100271104,88.52171980280481,0.25492513,-1.1323679346245463,0.23899554,4.1390537233322,0.3231982,3.7812364,-2.3053940928755035,0.3192005,-2.997149684506696,0.27786115,-0.22662608,0.19275177,-0.095805444,0.18646552,-0.2907053,0.10487858,-0.32592854,0.3036275,0.037730556,-0.2683067,0.4804543,1.1237421,392.3024675880612,1.196109,19.203314,43.71725513568119,5.3432593,21.23691,578.5234896714512,9.283879,17.842093,,,207.3125755942586,-13.259555607078717,0.9975586,-208.94378766194265,-107.90204065332192,-55.41428173090398,-2.216483666807831,3.316445260552454,,,,12.287819317066983,3.394817000000004,1.3612210000000005,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
99939,99939,3218420656494289408,89.00288333726812,0.050276328,-0.8437240526261524,0.047018845,4.776887862587777,0.060553126,5.2808185,-3.911342201074744,0.060944058,-3.5480200537685715,0.05469452,-0.27496412,-0.054328904,-0.24206853,0.20174007,-0.25826705,0.24039167,-0.51954406,-0.027432635,0.20736295,-0.3717699,0.098428525,0.99621075,4413.1073917592985,3.5967295,16.575506,889.3484666127321,11.266158,17.965862,5435.387066792947,15.04351,15.40982,,,207.2792805574269,-12.699455903052694,1.0,-181.50737327770685,-93.59985673830454,-46.02094730264962,-3.3183079747303017,3.3123707926556816,,,,9.971231231714068,2.556042000000001,1.1656860000000009,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
101148,101148,3218855440329192448,89.21284985087584,0.059472416,0.6679442591168961,0.05456789,4.5314340805814615,0.07940295,4.7645392,-3.049782051606762,0.081769146,-3.660555298110855,0.071103,0.11297543,-0.13523091,-0.036187932,-0.05911334,-0.37469643,0.12644473,-0.5069915,-0.16641952,0.3284827,-0.19868718,0.120973036,1.0255861,3328.9346708197227,4.0408416,16.881603,476.6845929202628,11.124768,18.642965,4513.916687734481,13.840667,15.611511,,,206.01097606215168,-11.80887592809278,1.0,-194.13047362099744,-94.72982285631063,-45.1617853045226,-2.5664685682876978,3.441829162453665,,,,10.162781333155396,3.031454,1.2700919999999982,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
101193,101193,3218871658125762304,89.10005923835888,0.27461457,0.7633123922527292,0.27301666,4.129985980049688,0.3931362,5.759805,-4.916739188521984,0.36692443,-3.000172156627151,0.340039,0.012977554,-0.020078912,0.024249682,-0.104571626,-0.48598307,-0.058966815,-0.399226,-0.07394197,0.40661708,-0.20506874,0.5513331,0.9534474,325.00027173849,1.0942433,19.407658,61.14432224136786,9.410891,20.872652,431.6798553729759,7.4325624,18.15999,,,205.8709024518681,-11.863827722751552,0.9785156,-213.21119375366564,-103.39604345177796,-49.77894622239255,-5.052170515186718,3.855070521904548,,,,12.48740088685659,2.712661999999998,1.2476680000000009,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
102006,102006,3219134583137401856,86.98921740340379,0.03919528,-0.0301460528319307,0.035500593,4.3547302389860505,0.045634363,4.3445406,-0.9510752142975112,0.04805825,-4.239161121711715,0.037752878,-0.22113001,-0.04055457,-0.43217394,0.276729,-0.31990173,0.34652653,-0.8064428,-0.0055467733,0.37056133,-0.27666926,0.07594111,1.067039,7678.12319080424,3.2748234,15.974229,1828.3547940809424,8.887282,17.183392,8836.182291728946,12.348063,14.882234,,,205.5730321556888,-14.100060986717182,1.0,-200.8985548519669,-96.1382453862121,-55.94284699076668,-1.055328757289391,2.454976876814034,,,,9.169035285411384,2.301158000000001,1.091994999999999,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
102257,102257,3219201928224515840,86.43197940180895,0.058776688,0.2163619668560851,0.05218101,3.968095467870647,0.073868774,4.723133,-2.939431651891516,0.07509004,-3.696988913508096,0.059753,-0.0985867,-0.03446277,-0.19196272,0.16470864,-0.2078036,0.27985692,-0.7196137,-0.04186576,0.34817648,-0.23127124,0.11262529,1.1914532,4051.164229333363,3.223516,16.668417,596.19895838137,8.851958,18.400064,5575.619516872687,10.462033,15.382163,,,205.0778201275421,-14.475536211597872,1.0,-221.00776947822408,-103.42332173916996,-62.99409194880378,-3.693009007435543,2.7244036660764177,,,,9.661327561199345,3.017901,1.2862540000000011,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
102553,102553,3219283154646743168,85.29322282126888,0.026587643,-0.0468765050718753,0.023011234,4.965124800403024,0.0340392,7.107679,-1.998858515526159,0.03438407,-6.820825620932962,0.026332928,-0.14538,0.08121399,-0.098684214,0.22023039,-0.24850698,0.28453285,-0.60070795,-0.06927961,0.3408973,-0.24402128,0.050886154,1.4346848,20709.701235261688,10.413063,14.896933,5145.156546521059,15.050415,16.060045,23383.42195689835,19.784086,13.825625,-24.95374,3.7170684,204.76082312417373,-15.60351608080101,1.0,-176.14830264402158,-81.24585020927537,-54.17364125837394,-2.4196500194714763,0.5525924276236207,25.012400374997373,6.213322008991973,2.1247348225044487,8.376583845672808,2.2344199999999983,1.071308,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103483,103483,3219598164727349760,86.9588064857285,0.07456215,0.6984713629562567,0.0643099,4.502244208920554,0.09464184,6.139597,-4.457725825464099,0.08819256,-4.221768953469788,0.06888936,-0.15786062,0.042208247,-0.19742484,0.24933857,-0.23035449,0.21987689,-0.7545598,0.12357768,0.36773747,-0.067858025,0.12700728,1.0961459,2319.6243571883,2.0068786,17.273823,426.7965508368656,8.606792,18.762989,2967.310667597281,11.031898,16.066988,,,204.89612905798168,-13.783500841227209,1.0,-195.66939382900927,-90.81066480256582,-52.91888825421254,-4.722413430517987,2.835026690612805,,,,10.540968240650564,2.6960010000000025,1.2068350000000017,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103875,103875,3219745499286303360,87.23123623595136,0.013953635,1.2239521716452908,0.013711522,4.170433847343204,0.019302921,2.2212307,-1.64405588326198,0.016628388,-1.4936351112275894,0.015053088,0.06627496,-0.028602602,-0.26191992,0.031093193,-0.45410046,0.06836912,-0.8526589,0.0653429,0.55483353,0.053705383,0.02557631,1.0661808,66735.54312703101,16.643917,13.626473,27544.98935051724,38.94154,14.238436,55852.56303451534,39.958748,12.880288,-3.9773984,1.5998406,204.5525045419124,-13.294909773155162,1.0,-212.2569199455073,-96.9660790656157,-55.14132314265229,-1.8186722016535648,5.73350014984622,4.286752594192528,1.2876992577839226,-1.4697271622196857,6.727379183389569,1.358148,0.7461850000000005,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
104164,104164,3219848544141708800,86.71552745418077,0.01316454,1.1851831930489791,0.0108504575,4.294539110700923,0.014756738,7.0979075,-5.860994676053823,0.015841775,-4.003627054375736,0.011777506,-0.13734898,-0.15013967,-0.33499318,0.22140732,-0.21210007,0.310412,-0.73538774,0.020049907,0.22993635,-0.24076517,0.023910463,1.1160553,256454.63889253265,51.446423,12.164841,128188.06492064464,59.18441,12.568923,181774.3001671195,53.705685,11.599064,17.070604,0.62168676,204.33615427628007,-13.767240469223752,1.0,-206.06791107129808,-93.19983917059888,-55.41412421691097,-6.568872560916079,3.0008101397485283,-13.07982027265715,-6.814678171184165,-11.630569025178405,5.329423811244181,0.9698589999999996,0.5657769999999989,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
104446,104446,3219953715004584192,87.12157042772351,0.1514012,1.4963574730196445,0.14642404,4.364499256748447,0.19593324,3.9504075,-1.706945729010815,0.17199789,-3.562591038325309,0.15652125,-0.13013898,0.14042482,-0.2901451,0.23280667,-0.40923306,0.21094345,-0.844463,0.012911724,0.52581626,-0.07332368,0.27461213,1.0597438,748.7744899806114,1.047417,18.50149,95.56548704621648,7.6299305,20.387789,1102.9735159920986,6.6962347,17.141483,,,204.2526709681236,-13.262244557496825,1.0,-203.32846011347533,-91.60421935216256,-52.56235671471499,-1.835653999846161,3.639902106164702,,,,11.70116211935365,3.2463060000000006,1.3600069999999995,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
104772,104772,3220072634059058944,87.14969471226453,0.24692973,2.2840647705397936,0.2165746,3.909040897399541,0.28494468,7.351798,-4.25844459154607,0.3461634,-5.99287794509786,0.24169916,0.079801984,0.005988049,-0.35662726,-0.03313773,-0.21773905,0.0321392,-0.7987515,-0.05180913,0.30459967,0.03811,0.48913345,1.0162382,382.96132040068255,0.8703694,19.229479,56.775751859387526,5.919283,20.953135,530.7290087814428,5.065089,17.935713,,,203.5552597259056,-12.862572101236877,0.99609375,-228.61688342176487,-99.66776692796245,-56.94831112047721,-5.137709485934975,0.4667102038602426,,,,12.189830070787526,3.017422,1.2937660000000015,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
106247,106247,3220457398705464704,80.45581919054625,0.041314397,-1.0323816683326792,0.029668711,4.92174247051542,0.05943357,2.7277677,-0.5835736365230404,0.055255547,-2.664612229339867,0.03875955,0.15987694,-0.13560581,-0.12833513,-0.205828,-0.21175663,-0.10820609,-0.5736433,0.2836284,0.30479077,-0.035834756,0.0780609,1.0203388,4110.062187361293,2.7885559,16.652746,621.9306734922887,7.676382,18.354187,5544.433593649421,11.291175,15.388252,,,203.2488103288432,-20.32600431928429,1.0,-175.05731260180613,-75.20627097473293,-70.57688455516221,-2.470492257242428,4.213686461467255,,,,10.113340427817125,2.965935,1.264494000000001,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
106248,106248,3220457398705464832,80.4548948207358,0.05324979,-1.0330096855634232,0.038127884,4.955449094735243,0.076924,3.5315008,-0.222131048800632,0.07106183,-3.5245078543699213,0.049497556,0.12684894,-0.14269447,-0.1230731,-0.16690448,-0.19843446,-0.0690153,-0.54896957,0.29370874,0.28607297,-0.073284425,0.10041593,1.6796907,6211.455950649292,7.5105796,16.204384,945.1347200564544,9.685854,17.899807,8542.285693707501,10.52009,14.918961,,,203.2489252211793,-20.32711651540532,1.0,-173.86518478226392,-74.69453462093026,-70.10049870426688,-2.121172674225265,3.408370572330143,,,,9.679799095849395,2.980846,1.2854230000000015,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
108735,108735,3221113154311521280,83.07697451916361,0.08637619,0.5300560241026665,0.07331369,4.373530040872372,0.09986274,2.4143403,-0.5483385154987149,0.11305411,-2.351247383449881,0.08842543,-0.2917966,0.054558847,-0.38227764,0.2623061,-0.1447304,0.29319376,-0.70410806,0.025108624,0.24923472,-0.36477625,0.17668912,1.0276976,1937.110363599659,2.4765134,17.46948,290.518907990219,13.7653885,19.180607,2856.1228197049227,10.305955,16.108454,,,203.1304112468794,-17.276651816195592,1.0,-200.78103838675835,-85.7663803777123,-67.9052713517023,-1.746746460235004,4.6827313291581865,,,,10.673640569752596,3.072153,1.3610260000000023,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
109137,109137,3221243545223384448,80.49368298912502,0.08897957,-0.6099924979141619,0.060250655,4.542005626797501,0.13396779,3.3027549,-2.566812766227577,0.12236866,-2.0783795136432577,0.07970239,0.2810685,-0.007837886,0.029798713,-0.26916212,0.062002853,-0.14456244,-0.49747887,0.19605155,0.14334984,0.090264305,0.17151476,0.9706331,1229.8644689563482,1.2812753,17.962723,192.7636601285546,6.140923,19.625978,1613.7833249478583,7.71758,16.728283,,,202.87351170993367,-20.08977699238405,1.0,-190.5117026076688,-80.3715447851112,-75.62564253801646,-4.576486370851909,4.733233993775583,,,,11.248961339517209,2.897694999999999,1.234439999999999,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
109418,109418,3221332678680623872,80.11700231464653,0.07379924,-0.2503130567669002,0.047272235,4.836544042162836,0.10451668,6.5827956,2.300674462630953,0.095339894,-6.167665525280151,0.062987484,0.20543167,-0.033140913,0.10860617,-0.34544933,-0.054100286,-0.14180358,-0.59667176,0.23441848,0.26363432,-0.06168595,0.13389568,1.0283635,1697.7090567167902,1.5081066,17.612709,264.2469009139753,6.4085674,19.283518,2303.588593589579,8.304893,16.341883,,,202.3441772873434,-20.245855817184182,1.0,-179.41987411225864,-73.74713369017383,-71.54884907372308,0.2490955786430365,0.9611766864456778,,,,11.035384734330757,2.9416350000000016,1.2708259999999996,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
110369,110369,3221633974930279168,80.38344369697988,0.07485386,0.2747005220101038,0.05321483,4.619758045756617,0.1125959,4.9678063,3.804674847140934,0.10707541,-3.194299707360313,0.066916935,0.24373418,-0.12508534,-0.16056937,-0.29671946,-0.06609379,-0.16780263,-0.6611461,0.33953035,0.17629766,0.048208226,0.15269011,1.0585685,1448.595385229513,1.0942787,17.785,227.13154917034905,7.7717075,19.44785,1874.850566137014,7.5674515,16.56548,,,201.99328481234176,-19.75809473226392,1.0,-188.89305815608827,-76.29201912597169,-73.1747512817332,1.97485129849096,3.8795652949303534,,,,11.108096152516094,2.882369999999998,1.2195199999999993,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111613,111613,3221984826514982528,82.20441170274043,0.070049055,1.151323695843476,0.05681244,4.917418142140601,0.091160215,5.585121,-3.3168078735917,0.08730386,-4.493591474499282,0.070166685,-0.0715318,0.11022828,-0.18625413,0.09674355,-0.3550238,0.072569266,-0.6551111,0.080306895,0.4168407,-0.10096438,0.123608075,6.3716335,98388.99562372665,41.746376,13.205001,42790.53127321767,24.59699,13.760173,80333.04064485751,34.766537,12.48566,18.021069,1.1171949,202.11820762264875,-17.74071450006455,1.0,-179.43436495405774,-72.92719196966436,-61.96542584018093,-4.601874198236414,3.077355260582932,-13.6764603672551,-7.972103805545005,-10.156178375764114,6.663686695816523,1.274513000000001,0.719341,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113334,113334,3222386075243559424,84.50157314307644,0.012710537,0.6502911015749301,0.011163312,4.539061894463498,0.016714284,4.055685,-3.1424699431303704,0.016681718,-2.5638770235663286,0.012298555,-0.11515775,-0.0022305797,-0.14223011,0.1829347,-0.40119645,0.32213593,-0.68122,-0.12951766,0.3573866,-0.31378147,0.02520337,0.9703327,81341.46795768625,15.115233,13.411587,32028.63533711237,30.919594,14.074697,70196.18755376752,36.66208,12.632112,62.83485,1.4046158,203.73235611602897,-15.968579130287564,1.0,-193.89717041451595,-85.2455594900045,-60.609467251818806,-4.022306178061451,4.588465543099337,-53.9373888413779,-24.57098350577812,-21.288116863914823,6.6964175240256445,1.4425850000000011,0.7794750000000015,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113373,113373,3222400510628626944,83.95064938136916,0.04800892,0.4155032422126211,0.042344235,4.083876336772126,0.061666284,5.589793,-4.054855231685265,0.05435193,-3.8475883627348897,0.046463635,0.024206443,-0.040789247,-0.29843134,0.034535944,-0.41208404,0.035937507,-0.69695544,0.14993483,0.3906961,-0.049056966,0.07776137,3.6935933,60740.06662920795,25.623585,13.728679,21118.152052571186,37.730064,14.526902,57695.28668607091,59.47502,12.845045,58.158478,3.3432987,203.6730621147236,-16.564713140229568,1.0,-214.95315084090024,-94.23735101069867,-69.81065252345647,-5.60658033666281,2.73218356289976,-48.74503923884057,-23.19785693064148,-22.58959571002991,6.784041914049624,1.681856999999999,0.8836339999999989,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113374,113374,3222400540692687872,83.9547195586218,0.2116788,0.4222698939913252,0.19528487,4.518632434837316,0.24424002,5.2320833,-3.984015235336703,0.23645334,-3.3915068516315463,0.21018814,-0.21613438,-0.0395364,-0.50113463,0.21753764,-0.30488873,0.16162793,-0.7993135,0.1936742,0.28472403,-0.16369212,0.37629038,1.0385104,595.2161233033019,1.1807642,18.75068,91.70885005398472,8.312912,20.432514,742.9207759671639,12.946061,17.57054,,,203.66889025281444,-16.55790412523444,1.0,-194.28469643086524,-85.15925406950917,-63.06867537992618,-5.078226352281797,3.642318173212752,,,,12.025715076854858,2.861974,1.180139999999998,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113684,113684,3222508052313916288,85.42626357369166,0.020280678,1.0496744763146977,0.017868187,4.47906826835498,0.02659469,4.622596,-3.78376328993499,0.024260767,-2.655471237973756,0.019549755,-0.1408565,0.0689494,-0.31728688,0.16123874,-0.45196578,0.101515114,-0.70136994,0.08628804,0.3963265,-0.09693886,0.035250805,1.0510578,28768.72884604441,8.236163,14.540065,9160.321261272464,12.39427,15.433765,28556.99523991065,24.558498,13.608614,43.418873,3.4262671,203.82607137788665,-14.965478854008897,1.0,-197.30625226785097,-87.12971618335195,-57.65417433760297,-4.477296365350142,4.570675986845542,-36.99697403877762,-16.94999315283688,-15.907718369546464,7.796003409280715,1.825151,0.9314510000000008,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113726,113726,3222519116151140608,85.24705053638287,0.4342983,1.0597764754937549,0.37320128,4.59390773313152,0.5558358,5.1068144,-2.76864789163591,0.510279,-4.291169956736049,0.43169218,-0.03476809,-0.15567859,-0.33340585,0.07522711,-0.34783974,0.1812469,-0.7417251,0.10052814,0.45334995,-0.1240877,0.7563185,1.038529,188.5225405592954,0.8462797,19.998959,43.91573323548735,6.991657,21.231993,283.30161516345447,7.3016977,18.617273,,,203.72834108883376,-15.11812411625194,0.59472656,-192.3807895356274,-84.56280678711231,-56.77298646371617,-3.3815796939986,2.9559215986132896,,,,13.30987034154553,2.6147199999999984,1.3816859999999984,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113938,113938,3222588694621577984,85.18620216907097,0.10179688,1.583484645122528,0.09219977,4.472474783177916,0.13486226,7.3233466,-3.728881298923582,0.13020574,-6.302923771737904,0.10511632,-0.10087288,0.008296964,-0.28812504,0.17583668,-0.3973907,0.12925935,-0.71169114,0.19986781,0.38139397,-0.09019804,0.18738309,1.3499057,1953.485750142712,4.042863,17.46034,301.59621771299805,11.218811,19.139978,2707.2825386260047,15.247831,16.166561,,,203.2220588245549,-14.92098583316636,1.0,-198.54715271115924,-85.18793900568924,-57.57141331257223,-4.494539385317106,0.8534804318845757,,,,10.713079502980108,2.9734169999999978,1.2937789999999971,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113977,113977,3222600445652099968,85.18151070316384,0.09676621,1.5836273024895242,0.08781946,4.516583288871154,0.13250586,7.4410186,-3.79403391806571,0.11900491,-6.40109861847344,0.0986458,-0.042212684,0.08899773,-0.2702859,0.11656305,-0.4697724,0.02883059,-0.70983756,0.17493872,0.46469894,0.0068659633,0.16864595,1.1143665,1742.781543621124,3.5290954,17.584259,263.96713205388704,11.442651,19.284668,2406.984285402891,12.968595,16.294212,,,203.21960232833035,-14.925032955950966,1.0,-196.60807615550573,-84.34598473974668,-57.02428828848536,-4.525681977636933,0.8157207294815667,,,,10.858309116641191,2.9904559999999982,1.2900469999999975,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114168,114168,3222663873728595840,83.95244052473531,0.116862975,1.2359209189597296,0.094873354,4.669186677123484,0.13688183,7.2111683,-1.5471597866623432,0.15386727,-7.043241138919851,0.10439026,-0.033972897,-0.23676693,-0.49940613,0.07080888,-0.3001275,0.11033165,-0.7410422,0.23596491,0.25052762,-0.18839733,0.2269989,1.0104257,1406.9422242450485,1.8608823,17.816677,227.8232294336001,11.986726,19.444548,1863.1602909900623,12.155484,16.57227,,,202.9236062224493,-16.16973326897219,1.0,-189.45271365014503,-80.11998103406894,-59.64288201400131,-2.4700591572171446,0.2834347608326035,,,,11.162883188270364,2.872278000000001,1.244406999999999,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114864,114864,3222896626596796800,85.74806742333983,0.055549156,1.4321763220209605,0.04895967,4.033069920175834,0.06633704,4.2785363,-0.6752973085059626,0.06449796,-4.224907708919007,0.052952804,-0.098196045,-0.059361685,-0.32142076,0.13441177,-0.27294663,0.097120635,-0.71058244,0.16441707,0.2661397,-0.045030024,0.09303332,1.0164168,3313.465006060094,2.45232,16.886662,704.2780592180299,9.80617,18.219181,3992.962835109515,12.589366,15.7446575,,,203.6372996070774,-14.500197716347936,1.0,-219.91215052309,-96.24781952172265,-62.08256044635845,-1.1732629971033317,2.5249371505348708,,,,9.914840756558444,2.4745234999999983,1.1420045000000003,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114989,114989,3222938098799485440,86.19293559075112,0.08192979,1.785599601713639,0.0755343,4.38268054581866,0.08760087,6.6488333,-3.8759550746928975,0.10923419,-5.402217799537878,0.07941482,-0.40165493,-0.19468379,-0.56849945,0.42648178,-0.030023605,0.519184,-0.84818107,0.2445316,0.10043537,-0.48926276,0.1815579,1.1048589,2987.450557693632,2.7147133,16.999115,564.801448036574,9.683153,18.458803,3704.049611930817,11.456302,15.826203,,,203.53613751878103,-13.940695306651584,1.0,-203.02742190035,-88.4311644722356,-54.97033363190969,-4.443046948918801,1.7488187924574516,,,,10.2078140801186,2.6326,1.1729120000000002,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115532,115532,3223129276384331136,86.17417652859557,0.014118989,2.5098934262530257,0.012013553,4.102644784686042,0.016797062,3.5890462,1.799806127672455,0.016927527,-3.105149208311863,0.012533278,-0.09792891,-0.13325661,-0.2130306,0.21385881,-0.19032654,0.33232653,-0.72059447,0.09715301,0.24725279,-0.22983398,0.025251763,1.1851544,330581.7875748976,138.40007,11.88917,175301.27394362603,186.58102,12.229079,222568.81477111016,215.3708,11.379234,19.403992,0.7131475,202.8722698443965,-13.610206177391255,1.0,-218.27397766435223,-92.07809826254685,-57.35695387841172,1.8235126582866283,4.210449341359107,-15.786838497795324,-11.159195767192044,-4.467750802576576,4.954489582483884,0.8498450000000002,0.5099359999999997,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115874,115874,3223244832479623808,84.64777309412932,0.029176572,2.192067199769581,0.025985952,4.119441358119655,0.0400626,6.3913627,-3.370794266927714,0.03264536,-5.430217798037884,0.028967973,-0.19246739,0.23992127,-0.22377893,0.26023838,-0.4446416,0.23333782,-0.68526584,-0.089805044,0.46670488,-0.207568,0.05245765,1.0715973,11409.82985104588,4.3977137,15.544168,2991.096891723196,13.128367,16.648966,12609.651440401069,14.7382145,14.496138,,,202.40162477983165,-15.09987638247479,1.0,-216.68325220114377,-89.31760545205405,-63.23730925615041,-4.5770458772109,1.4586362244090405,,,,8.618359624418225,2.1528280000000013,1.048030000000001,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
116008,116008,3223293451509348608,84.87714023320282,0.061145272,2.573217420751216,0.048262384,3.7578293158557785,0.071506,3.8273394,-2.377974252089033,0.07192383,-2.99896072481707,0.055254027,-0.14941129,0.09626982,-0.22479495,0.20307204,-0.14379156,0.183367,-0.6178705,0.11233034,0.1964768,-0.13606484,0.1038462,0.9704559,3042.7662988929683,4.105872,16.979195,431.4679554876528,11.451622,18.751171,4188.383560255686,17.757835,15.69278,,,202.1709594674043,-14.71502744111354,1.0,-238.35254848029012,-97.12900072504884,-67.59529749393259,-3.631489049815489,4.032708386467808,,,,9.853880250741875,3.0583909999999985,1.286415,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
116079,116079,3223319908508473472,85.95620046654642,0.39302573,2.57559290190179,0.33504444,4.610496690343974,0.41164362,6.156075,-3.6421727414198273,0.5065201,-4.963047182307872,0.38589486,0.0367628,-0.011269444,-0.37618843,0.00084499776,-0.054675568,-0.0002042713,-0.72892845,0.06930801,0.10658322,0.12820917,0.7283814,1.0629115,221.1883663617029,0.77323866,19.82546,30.870098365724804,5.0805306,21.614697,350.30713505577444,7.0489516,18.386772,,,202.7052549221634,-13.769595244945544,0.8383789,-194.3371102983048,-81.31394039621769,-51.625249157797455,-4.064087032458238,2.713989081343009,,,,13.144198572995894,3.227924999999999,1.438687999999999,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
116491,116491,3223478203823795200,82.94493982979486,0.011951771,1.5429025692495832,0.010127205,4.56808298846582,0.01506288,7.482404,-1.8737573709021595,0.013486097,-7.243991072427808,0.010941484,-0.16501352,0.05802634,-0.27451456,0.1547719,-0.3619322,0.13137169,-0.70994407,0.019193802,0.3415374,-0.14562814,0.019951396,1.1021147,173449.4410579002,142.99861,12.589435,83003.4785993198,233.33311,13.040801,128008.4936938496,250.89928,11.979798,17.052084,1.3090725,202.1357227387094,-16.903378774581107,1.0,-194.0145716844028,-78.92211490121892,-63.65002114555589,-3.1350233318439327,0.004200917813622,-11.551100487819632,-10.778291366671407,-10.073020549553494,5.88810492573513,1.0610029999999997,0.6096369999999993,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
116606,116606,3223508543472913408,83.21755898579401,0.032511976,1.847163088555052,0.026607055,4.457610389952911,0.03819972,3.613429,-1.362692897653219,0.045785785,-3.346630866543076,0.034879927,-0.24004842,-0.026141396,-0.3857406,0.22185646,-0.25239858,0.2757122,-0.6707589,0.04972601,0.27149957,-0.39108112,0.07063855,1.0407706,11426.18516247826,18.297308,15.542614,2218.9912346533124,18.40142,16.973154,14278.813551419578,67.14543,14.361165,,,201.995982715436,-16.5174801860038,1.0,-199.42230777835093,-80.55560064091365,-63.78031981405258,-2.5609349010976805,4.049506828291615,,,,8.788124535068455,2.611989000000001,1.1814490000000006,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
